annual_inc,address,loan_amnt,pseudo_ID,pseudo_bin_ID,commitments
71000.0,"19223 Laurie Causeway Apt. 914
Barryton, MO 48052",13200.0,299,100101011,7547922
30000.0,"0062 Stephanie Well Suite 269
Riveratown, TX 48052",11950.0,300,100101100,6921191
86788.0,"1726 Cooper Passage Suite 129
North Deniseberg, DE 30723",20000.0,301,100101101,10343169
50000.0,"308 Silva Centers Suite 208
West Davidview, WI 48052",17000.0,302,100101110,1547909
39000.0,"USCGC Hamilton
FPO AA 48052",3000.0,303,100101111,8505630
85000.0,"84036 Myers Shore
West Thomashaven, OR 30723",17625.0,304,100110000,7149239
56000.0,"816 Brown Turnpike
Port Kimberlyshire, KS 30723",11875.0,305,100110001,618668
107000.0,"Unit 7905 Box 7021
DPO AP 30723",15500.0,306,100110010,255193
45000.0,"Unit 4273 Box 1314
DPO AP 30723",10800.0,307,100110011,3392696
36000.0,"754 Clark Green Apt. 120
Juliaville, MO 48052",12000.0,308,100110100,11013112
53000.0,"3434 Aaron Center Apt. 863
Garzatown, DC 30723",5075.0,309,100110101,8125460
58000.0,"22810 John Glen Suite 320
New Shane, CO 70466",13300.0,310,100110110,1884583
67000.0,"3975 Martinez Gateway
Port Scott, WA 22690",25900.0,311,100110111,7326606
36000.0,"3712 Amanda Light
New Christopher, NC 00813",13625.0,312,100111000,6282379
250000.0,"0753 Thomas Rue Apt. 166
West Beth, CO 70466",35000.0,313,100111001,3437684
85000.0,"847 Ashley Forest
Hallberg, KY 70466",3500.0,314,100111010,3831277
52800.0,"9340 Gutierrez Unions Suite 111
Port Keithmouth, MD 30723",20000.0,315,100111011,3993976
60000.0,"296 Jackson Mission
Millerhaven, NM 29597",13475.0,316,100111100,6828192
162000.0,"00845 Robert Court
Port Brent, CO 70466",28000.0,317,100111101,7516456
80000.0,"419 James Branch
Johnsonmouth, WY 70466",21000.0,318,100111110,8021038
70000.0,"53673 Amanda Stravenue
New Patrickburgh, OK 30723",26575.0,319,100111111,4959936
54800.0,"0224 Kenneth Junctions
Bradystad, SD 05113",7350.0,320,101000000,5778535
73410.0,"5255 John Hill Apt. 143
North Chelsea, NE 70466",19725.0,321,101000001,721191
54000.0,"0658 Reese Run Apt. 912
South Rachel, NY 30723",5000.0,322,101000010,6832564
50000.0,"0784 Lindsey Spur Apt. 315
Dawnview, MI 22690",22950.0,323,101000011,1894662
95000.0,"001 Joshua Valleys
Jefferybury, AK 48052",30000.0,324,101000100,4067970
105000.0,"36037 Steven River
West Nicolebury, MN 22690",8400.0,325,101000101,5626746
58000.0,"USNS Hawkins
FPO AA 70466",13000.0,326,101000110,7083623
88000.0,"920 Hardin Ville Suite 896
Austinfort, WV 30723",18000.0,327,101000111,6491222
40000.0,"018 Hunt Isle Suite 279
Lake Vincentshire, LA 30723",6000.0,328,101001000,2704835
98593.24,"Unit 0197 Box 0235
DPO AE 05113",14000.0,329,101001001,10427411
51840.0,"PSC 5108, Box 2953
APO AP 05113",10800.0,330,101001010,449466
97000.0,"74470 Kimberly Terrace Suite 534
Jamieton, NV 30723",23050.0,331,101001011,321036
90000.0,"69401 Anderson Shoals Apt. 412
North Hailey, SD 86630",7500.0,332,101001100,3007122
47500.0,"PSC 9254, Box 8532
APO AA 70466",14400.0,333,101001101,10892265
88500.0,"619 Daniels Junction Suite 249
Lake Frank, ME 29597",35000.0,334,101001110,9330939
142000.0,"022 James Ways
Port Jonathan, PA 48052",12000.0,335,101001111,10296348
80000.0,"225 Megan Lodge
Douglashaven, HI 22690",8000.0,336,101010000,2217589
48000.0,"3293 Miller Glen Apt. 905
Chapmantown, NV 70466",3250.0,337,101010001,1329495
64000.0,"76538 Kennedy Common
Stevensfort, CA 05113",28200.0,338,101010010,4188602
32000.0,"USNS Porter
FPO AE 05113",7200.0,339,101010011,10436913
83000.0,"257 Lewis Ford
North Melissa, ID 29597",17000.0,340,101010100,7906958
62500.0,"537 Patel Creek Apt. 980
Port Jason, NY 30723",20000.0,341,101010101,2042882
90000.0,"80071 Shaw Underpass Suite 284
Port Michelleville, AK 00813",11000.0,342,101010110,4967253
40500.0,"7829 Douglas Knoll Apt. 893
Lake John, VT 00813",12500.0,343,101010111,5584021
40000.0,"519 Dillon Lights Suite 839
Meghanstad, HI 48052",10000.0,344,101011000,8747632
63000.0,"USNV Shepherd
FPO AE 05113",12000.0,345,101011001,5047314
98794.08,"USS Moses
FPO AP 30723",12000.0,346,101011010,5139232
130000.0,"01524 Shaw Gardens Apt. 846
Lake Justin, WA 48052",20000.0,347,101011011,4503363
44000.0,"91932 Jackson Extension Apt. 649
New Edward, MI 22690",10000.0,348,101011100,10151767
67000.0,"56078 Amber Lock Suite 724
South Chelsea, OR 70466",19200.0,349,101011101,6447596
41000.0,"57499 Tiffany Wells Apt. 978
New Brianbury, DE 48052",4000.0,350,101011110,4193728
100000.0,"59579 Hodges Forge
South Shawn, MI 29597",24000.0,351,101011111,1506709
41000.0,"2342 William Trail
New Jason, VA 70466",6500.0,352,101100000,7205648
55000.0,"682 Kayla Forest Suite 032
West Ericafort, UT 00813",2500.0,353,101100001,2050010
65300.0,"8768 Megan Shoals Suite 325
West Kayla, DC 29597",13225.0,354,101100010,10850073
150000.0,"3239 Michael Vista Suite 848
East Amanda, IL 70466",21000.0,355,101100011,5963453
42000.0,"USNS Roberts
FPO AA 11650",18000.0,356,101100100,4188852
66900.0,"0100 Singh Green Apt. 105
Garybury, MS 00813",15000.0,357,101100101,542860
103000.0,"045 Buchanan Falls Apt. 849
Schultzborough, ND 29597",5600.0,358,101100110,1195612
30000.0,"00014 Rocha Walk
Jacksonstad, MD 93700",7200.0,359,101100111,8497850
36000.0,"8099 Jason Plains
New Lindatown, NC 29597",7075.0,360,101101000,5535879
72000.0,"3232 Victor Wall
East Michele, GA 05113",12000.0,361,101101001,272301
195000.0,"134 Hansen Junction
West Jason, WA 05113",10000.0,362,101101010,1920665
39000.0,"0419 Thompson Isle Suite 419
East Jacquelineview, OR 05113",6900.0,363,101101011,2455307
54777.0,"1532 Gill Greens Apt. 236
South Cassandrafurt, MN 48052",13075.0,364,101101100,1768475
65839.0,"PSC 2605, Box 5324
APO AA 48052",3000.0,365,101101101,7498681
41499.0,"PSC 8821, Box 2694
APO AE 29597",4000.0,366,101101110,5215959
65000.0,"6900 Scott Motorway
North Jennifer, RI 05113",10000.0,367,101101111,9512812
50000.0,"27065 Wilson Trail Apt. 723
New Mariobury, DE 00813",3000.0,368,101110000,585185
50000.0,"389 Solis Key Suite 522
Sweeneyburgh, VA 22690",8000.0,369,101110001,8209518
80000.0,"805 Scott Mountain
Port Connie, DC 00813",23000.0,370,101110010,11041973
68000.0,"95038 Chen Mill
Smithland, SD 30723",20000.0,371,101110011,10421470
54000.0,"441 Hoffman Lights
Sarahton, MD 22690",3800.0,372,101110100,4565849
36500.0,"1031 Ruiz Brooks
Lake Mariofurt, NH 70466",8975.0,373,101110101,3476021
42000.0,"64445 Jessica Mountains Apt. 496
Lake Kimberly, NJ 70466",18525.0,374,101110110,4024821
55000.0,"66635 Reginald Prairie Suite 440
Allisontown, ND 29597",12000.0,375,101110111,3204856
40000.0,"004 William Ridges
West Markburgh, ND 22690",16000.0,376,101111000,5257979
65000.0,"556 Stacy Shoals Apt. 232
Paynemouth, TN 48052",10000.0,377,101111001,8161058
64320.0,"2020 Lynn Prairie
Thomashaven, GA 30723",12000.0,378,101111010,7236282
80000.0,"41919 Philip Walk Apt. 811
Ramosmouth, OH 29597",9000.0,379,101111011,2127856
128000.0,"88359 Howard Landing Apt. 565
Rodriguezton, NE 48052",12000.0,380,101111100,2746252
53000.0,"5635 Jennifer Cove
New Hannahmouth, NM 00813",15000.0,381,101111101,10227451
95000.0,"618 Michael Crest
Rickyview, TN 22690",10000.0,382,101111110,6411508
72000.0,"55885 Page Station Suite 564
Prattland, CT 48052",16000.0,383,101111111,2289478
94000.0,"93780 Jennings Row Apt. 643
Mitchellfort, MA 70466",20000.0,384,110000000,5322518
38000.0,"5100 Cantu Burg Apt. 409
Adamland, PA 48052",12000.0,385,110000001,9213886
50000.0,"309 Emily Ridges
Donnahaven, ME 70466",10000.0,386,110000010,9167515
47364.0,"34572 David Lakes Apt. 357
East Tyler, AL 30723",19800.0,387,110000011,1125070
59000.0,"38026 Louis Forks
Mooneyport, AR 70466",5000.0,388,110000100,9098473
104000.0,"8367 Santos Lodge
Robinsonmouth, VA 70466",28000.0,389,110000101,6744428
51000.0,"95540 Barnes Summit Suite 139
North Corey, MI 93700",20400.0,390,110000110,1100564
100000.0,"USS Clark
FPO AE 00813",8000.0,391,110000111,1493628
90000.0,"87600 Connie Inlet Suite 338
West Gabriel, NM 30723",25000.0,392,110001000,9384567
125000.0,"1008 Erika Vista Suite 748
East Stephanie, TX 22690",18000.0,393,110001001,8530196
47000.0,"59681 Christopher Lock
North Williamtown, UT 70466",15975.0,394,110001010,5433493
130000.0,"10575 Maxwell Islands
Kimberlymouth, IA 93700",35000.0,395,110001011,4946017
30000.0,"217 Bruce Path Suite 029
Port Wendy, SD 70466",9950.0,396,110001100,9772542
100000.0,"298 Jacob Fork
Brooksbury, WV 30723",16500.0,397,110001101,7943129
80000.0,"44296 Victor Plaza Apt. 108
Kimhaven, NM 30723",19000.0,398,110001110,112517
50000.0,"270 Jeremiah Walk Suite 464
Lake Paulhaven, NM 11650",12000.0,399,110001111,1258332
95000.0,"5243 Taylor View Apt. 596
Turnerbury, HI 70466",30000.0,400,110010000,3528698
65000.0,"12547 Patricia Dale
South Jason, MD 22690",9000.0,401,110010001,9562501
45000.0,"9972 Hampton Vista
East Edward, TX 29597",8000.0,402,110010010,9110751
90000.0,"2726 Jackson Rapids
South Bradleyborough, NH 93700",9725.0,403,110010011,9867124
65800.0,"493 Michael Route
Hillfurt, AZ 70466",30225.0,404,110010100,17481
43000.0,"97643 Jodi View Apt. 580
Vincentmouth, SD 70466",12000.0,405,110010101,4926633
60000.0,"6021 Ferguson Court Suite 591
Johnstad, DE 22690",4950.0,406,110010110,10509565
45000.0,"646 Lewis Flats Suite 893
Ochoaborough, IN 29597",10000.0,407,110010111,7378524
44000.0,"698 Janet Branch Apt. 987
North Nicole, NE 22690",19750.0,408,110011000,1714612
73000.0,"8471 Julie Park Suite 784
Port Brianstad, NY 00813",15000.0,409,110011001,7146290
82000.0,"82322 Scott Manors Suite 904
Arianaville, WA 30723",7200.0,410,110011010,7670842
28000.0,"26728 Chambers Mount Suite 568
West Keithborough, OH 93700",3500.0,411,110011011,571242
25000.0,"53385 Williams Corner
North Alejandraport, SD 00813",9000.0,412,110011100,10930070
52000.0,"65042 Lane Course Apt. 041
Sandersview, NV 22690",21150.0,413,110011101,559384
46500.0,"90377 Edwards Vista Apt. 094
West Josemouth, ME 22690",12000.0,414,110011110,6333482
83000.0,"6135 Nelson Orchard Apt. 683
Port Hannah, LA 70466",18000.0,415,110011111,10054172
250000.0,"46182 Adam Centers Suite 528
Alexanderland, TX 30723",28000.0,416,110100000,4615667
100000.0,"74650 Arellano Gateway
East Robert, WY 70466",16000.0,417,110100001,2393863
145000.0,"788 Christine Green
Lake John, WY 30723",10000.0,418,110100010,6931837
25000.0,"133 Erin Center Apt. 469
South Jennifer, MI 05113",8000.0,419,110100011,6435116
75000.0,"38013 Bell Points Suite 050
Lake Laurenmouth, KY 11650",15000.0,420,110100100,2134926
43000.0,"85164 Michael Overpass Suite 653
Lancechester, SD 30723",12725.0,421,110100101,3791270
60000.0,"PSC 1487, Box 3386
APO AP 29597",21000.0,422,110100110,1978357
52000.0,"9561 Villa Coves
Haleyfurt, DE 05113",5000.0,423,110100111,8244598
110000.0,"9670 Smith Island Suite 387
Lake Stephaniefurt, WI 29597",9000.0,424,110101000,5854354
65000.0,"Unit 5995 Box 0595
DPO AA 30723",11200.0,425,110101001,10697793
117000.0,"0174 Michelle Gateway
Mendozaberg, OK 22690",10000.0,426,110101010,9030214
29000.0,"461 Ann Isle
Sarastad, OK 48052",2800.0,427,110101011,2159315
103000.0,"USCGC Tran
FPO AP 22690",18900.0,428,110101100,5862641
85000.0,"30189 Nelson Burg Suite 951
Alyssafurt, DC 00813",18000.0,429,110101101,3908921
105000.0,"71558 Shaw Mountain Suite 811
West Robertmouth, MO 70466",25600.0,430,110101110,10315371
115000.0,"3390 Luis Rue
Mauricestad, VA 00813",26300.0,431,110101111,9236865
40000.0,"42853 Kathryn Gardens Suite 621
Port Jacobside, DC 70466",12250.0,432,110110000,1016119
51500.0,"68189 Nelson Extension Suite 851
Port Andrew, VT 29597",18000.0,433,110110001,10021848
49464.0,"Unit 9645 Box 3794
DPO AA 22690",2400.0,434,110110010,9026149
495000.0,"6883 Miller Square
Valdezburgh, CT 29597",21000.0,435,110110011,8760530
80000.0,"6094 Perez Manor
North Sonya, UT 30723",10000.0,436,110110100,9964445
60000.0,"9994 Audrey Fords
Kellyburgh, WA 48052",1000.0,437,110110101,7747619
42000.0,"103 Kathleen Fork
Lake Holly, VA 05113",9600.0,438,110110110,5688383
42000.0,"7325 Meredith Isle
Lake Franklin, IN 22690",15000.0,439,110110111,10416347
78000.0,"PSC 2746, Box 0900
APO AE 29597",35000.0,440,110111000,2482530
29400.0,"054 Adam Mission Suite 172
South Mitchell, WI 70466",4600.0,441,110111001,7446923
75000.0,"88600 Matthew Inlet
Erinborough, AL 00813",30000.0,442,110111010,1281350
87000.0,"58512 James Crossroad Suite 006
Richardsonland, AK 30723",18000.0,443,110111011,1082201
33000.0,"8312 Sabrina Crossroad Suite 654
Port Shaneville, AL 05113",10750.0,444,110111100,10595403
39000.0,"275 Dean Field Suite 918
Lake Lori, MN 30723",12000.0,445,110111101,4857287
109152.0,"864 Adrian Knolls Suite 450
South Aaron, GA 70466",28000.0,446,110111110,1788063
25000.0,"05352 Charles Parkways Apt. 066
West Deborahland, NJ 30723",6625.0,447,110111111,8894646
76000.0,"973 Carlos Junctions Suite 840
Reneechester, NC 00813",20000.0,448,111000000,10758953
157000.0,"3343 Wells Mews
Shellychester, OR 29597",35000.0,449,111000001,8826090
41000.0,"1465 Giles Ranch Suite 073
Wyattshire, OH 70466",9100.0,450,111000010,532345
140000.0,"15616 Moran Overpass
New Beth, PA 70466",15000.0,451,111000011,9900183
61500.0,"59376 Tyler Mountain
West Nichole, VT 05113",2400.0,452,111000100,2316821
74000.0,"Unit 5221 Box 9962
DPO AP 30723",18000.0,453,111000101,8532003
85838.0,"928 Atkins Ville Apt. 033
Smithhaven, MI 22690",10000.0,454,111000110,425515
78000.0,"92225 Aaron Station
Maryborough, OR 22690",34800.0,455,111000111,9320709
70500.0,"95419 Justin Ports Apt. 283
Port Gwendolyn, NH 00813",24000.0,456,111001000,3421784
49000.0,"044 Garrison Wall
Lopezfort, KY 93700",11750.0,457,111001001,2967591
100000.0,"0416 Joanne Knolls Apt. 315
Lake Samuelberg, NH 30723",15000.0,458,111001010,1948537
56300.0,"4964 Jeffery Grove
Webbfort, ID 48052",11350.0,459,111001011,8873301
60000.0,"77524 Jason Street
Dwayneland, WV 05113",12000.0,460,111001100,1608535
65000.0,"6624 Jackson Stream
Adamborough, NC 29597",16000.0,461,111001101,1855772
55000.0,"Unit 4847 Box 9014
DPO AE 29597",5000.0,462,111001110,423940
42238.32,"9016 Paige Roads
Lindseychester, ME 11650",6000.0,463,111001111,100613
21000.0,"PSC 7168, Box 4065
APO AA 22690",6700.0,464,111010000,10472701
55007.0,"72473 Megan Drives
Port Jessicamouth, AL 22690",24000.0,465,111010001,8070799
122800.0,"624 Lisa Shores Suite 886
New Madisonshire, NM 05113",25000.0,466,111010010,2664213
90000.0,"03377 Russell Crescent Suite 154
Port Derekton, DE 00813",18000.0,467,111010011,3583458
71500.0,"589 Larry Roads Suite 021
Laurenberg, TN 22690",15000.0,468,111010100,13867
55000.0,"80716 Johnson Centers
West Leslie, VT 22690",1000.0,469,111010101,10781760
60000.0,"2090 Higgins Lane Suite 171
Cannonbury, OK 48052",28625.0,470,111010110,8692565
34000.0,"23617 Michael Viaduct
West John, MS 05113",5375.0,471,111010111,8990642
27000.0,"868 Bianca Freeway Suite 644
Kimberlyhaven, NY 30723",5375.0,472,111011000,5509751
84000.0,"5050 Gomez Mill Suite 557
East Adamton, SD 22690",34350.0,473,111011001,3629875
51000.0,"30547 Moore Tunnel Suite 238
Wesleyhaven, IL 22690",8000.0,474,111011010,7999663
40000.0,"015 Charles Islands Apt. 226
Lukeland, UT 11650",3050.0,475,111011011,5370844
81000.0,"487 Jennifer Parkway Suite 940
Cummingsshire, NH 30723",11200.0,476,111011100,2139668
87000.0,"955 Tapia Circles Apt. 754
Port Antonio, IN 48052",20000.0,477,111011101,4757289
72000.0,"623 Kelly River
Port Nicoleshire, CT 05113",12800.0,478,111011110,104096
90000.0,"84009 David Stream
South Nicolehaven, IL 05113",15000.0,479,111011111,9824494
64000.0,"57769 John Via Suite 037
Stephaniehaven, AR 48052",20000.0,480,111100000,210998
80000.0,"8766 Cox Keys
Samuelfurt, OH 29597",10000.0,481,111100001,5319563
23559.24,"090 Wilson Roads
West Charlesview, WV 70466",7500.0,482,111100010,9831351
36500.0,"598 Jessica Parkways Suite 197
Marcbury, WY 22690",2500.0,483,111100011,11052283
135000.0,"55921 Dean Inlet Suite 937
New Diane, IL 22690",11250.0,484,111100100,6291941
15000.0,"Unit 2096 Box 1628
DPO AA 22690",3850.0,485,111100101,4101358
65000.0,"8834 Martin Fork Suite 825
Medinatown, MI 29597",10000.0,486,111100110,7603137
145000.0,"291 John Knoll
Harrisonview, NV 00813",9000.0,487,111100111,3450028
100000.0,"PSC 5298, Box 0538
APO AE 00813",28000.0,488,111101000,6935154
44011.0,"3019 Smith Manors Suite 402
Lake Anthonyburgh, GA 22690",11800.0,489,111101001,153251
38000.0,"9915 Rachel Highway
Carlosville, VT 11650",11325.0,490,111101010,4486621
94500.0,"11084 Hensley Village Suite 830
New Jesusview, MS 22690",34200.0,491,111101011,1688214
45000.0,"256 Ebony Walks Apt. 216
Powellbury, WV 00813",9450.0,492,111101100,2552465
43653.0,"335 Thompson Street
Timothystad, AK 48052",12000.0,493,111101101,5093566
92000.0,"5351 Michelle Mission Suite 255
East Kristinburgh, MI 22690",35000.0,494,111101110,4164411
100000.0,"655 Lawrence Ville Apt. 951
West Coleland, MO 05113",14000.0,495,111101111,679817
62450.0,"439 Collier Islands
West Michelle, NE 30723",8000.0,496,111110000,7740919
130580.0,"254 Mary Ferry
Port Kirstenborough, CO 70466",34000.0,497,111110001,2554535
85000.0,"0280 John Springs
West Stuartville, CA 22690",21000.0,498,111110010,5827524
53038.0,"PSC 0455, Box 5595
APO AE 05113",5000.0,499,111110011,6687191
80000.0,"833 Joshua Garden
Harryfurt, CT 30723",3600.0,500,111110100,5652655
45000.0,"1741 Jackson Street Suite 615
New Jenny, MA 70466",13200.0,501,111110101,5621590
68000.0,"09884 Dale Grove
New David, MA 29597",7500.0,502,111110110,4226424
72000.0,"703 Miller Pike Suite 175
New David, HI 30723",15350.0,503,111110111,10684799
35000.0,"547 James Causeway
Jenniferview, WI 70466",11500.0,504,111111000,2474952
50000.0,"37537 Michelle Canyon
Lake Brian, TX 70466",20950.0,505,111111001,5778576
73000.0,"4920 Jones Coves
Smithland, UT 00813",24000.0,506,111111010,3675222
75000.0,"USNS Shepherd
FPO AE 48052",20000.0,507,111111011,1326088
60000.0,"06141 Dennis Brooks
Port Calvin, NV 05113",20000.0,508,111111100,6756499
51456.0,"928 Christina Via Suite 224
North Veronicafurt, NH 70466",13075.0,509,111111101,8963474
80000.0,"9499 Williams Island Apt. 062
Aaronstad, PA 00813",24000.0,510,111111110,9569047
54290.0,"355 Mark Point Suite 713
Schaeferhaven, UT 22690",8325.0,511,111111111,7470226
